,business_id,num_category,is_chain,hours_avg,Unnamed: 0,AcceptsInsurance,ByAppointmentOnly,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,HairSpecializesIn_coloring,HairSpecializesIn_africanamerican,HairSpecializesIn_curly,HairSpecializesIn_perms,HairSpecializesIn_kids,HairSpecializesIn_extensions,HairSpecializesIn_asian,HairSpecializesIn_straightperms,RestaurantsPriceRange2,GoodForKids,WheelchairAccessible,BikeParking,Alcohol,HasTV,NoiseLevel,RestaurantsAttire,Music_dj,Music_background_music,Music_no_music,Music_karaoke,Music_live,Music_video,Music_jukebox,Ambience_romantic,Ambience_intimate,Ambience_classy,Ambience_hipster,Ambience_divey,Ambience_touristy,Ambience_trendy,Ambience_upscale,Ambience_casual,RestaurantsGoodForGroups,Caters,WiFi,RestaurantsReservations,RestaurantsTakeOut,HappyHour,GoodForDancing,RestaurantsTableService,OutdoorSeating,RestaurantsDelivery,BestNights_monday,BestNights_tuesday,BestNights_friday,BestNights_wednesday,BestNights_thursday,BestNights_sunday,BestNights_saturday,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_breakfast,GoodForMeal_brunch,CoatCheck,Smoking,DriveThru,DogsAllowed,BusinessAcceptsBitcoin,Open24Hours,BYOBCorkage,BYOB,Corkage,DietaryRestrictions_dairy-free,DietaryRestrictions_gluten-free,DietaryRestrictions_vegan,DietaryRestrictions_kosher,DietaryRestrictions_halal,DietaryRestrictions_soy-free,DietaryRestrictions_vegetarian,AgesAllowed,RestaurantsCounterService,Unnamed: 0.1,monday,tuesday,wednesday,thursday,friday,saturday,sunday,Shortlisted?,ProjectCategory,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
159,k1c_bC3DK6mKg797vH1T8w,1,0,4.142857142857143,343,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1536,0.0,5.0,5.0,5.0,5.0,5.0,4.0,Yes,Other,"""Beckett's Table""",,"""3717 E Indian School Rd""",Phoenix,AZ,85018,33.494795816599996,-112.00160597700001,4.0,776,1,Restaurants;American (New)
160,_fTBHNW58xuw0MMbgZTz9w,9,0,10.142857142857142,1093,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1022,10.0,10.0,10.0,10.0,10.5,10.5,10.0,Yes,Chinese,"""Beijing Garden Chinese""",,"""668 N 44th St, Ste 112""",Phoenix,AZ,85008,33.4553246223,-111.98788650600001,3.0,74,1,Food;Restaurants;Szechuan;Chinese
161,qVQGfHphxolps16v6g5X-g,5,0,0.0,12,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Pizza,"""Belfiore's Italian Ristorante""",,"""15842 N Cave Creek Rd""",Phoenix,AZ,85032,33.6308568,-112.03092439999999,3.5,67,0,Pizza;Italian;Food;Restaurants;Bakeries
162,Gyt7C9eD0Wj5fKazGlP_2g,12,0,3.4285714285714284,930,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1109,0.0,4.0,4.0,4.0,4.0,4.0,4.0,Yes,Ice Cream,"""Below Freezing Thai Ice Cream Rolls""",,"""18631 N 19th Ave, Ste 150""",Phoenix,AZ,85027,33.65596,-112.09849399999999,2.5,6,1,Ice Cream & Frozen Yogurt;Food
163,IR21NrXBSkOXSntPKtgEZg,3,0,15.714285714285714,1775,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,230,16.0,16.0,16.0,16.0,16.0,15.0,15.0,Yes,Breakfast,"""Belvedere's""",,"""320 N 44th St""",Phoenix,AZ,85008,33.453135100000004,-111.9893905,3.5,23,0,Bars;Restaurants;Breakfast & Brunch;Event Planning & Services;Nightlife;American (Traditional);Venues & Event Spaces
164,7aAg0v3vOw3N3KRNlS1_tg,15,0,5.0,1982,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,499,7.0,7.0,7.0,7.0,7.0,0.0,0.0,Yes,Coffee,"""Beneficial Beans""",,"""1221 N Central Ave""",Phoenix,AZ,85004,33.4624062,-112.07307759999999,4.5,7,1,Coffee & Tea;Breakfast & Brunch;Sandwiches;Food;Cafes;Restaurants;Soup;Salad
165,l0rbgnvy2jSeUUEBUK4B8A,13,0,5.0,884,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1514,0.0,7.0,7.0,7.0,8.0,6.0,0.0,Yes,Sandwiches,"""Best of Europe Meats & Deli""",,"""3202 E Greenway Rd, Ste 1611""",Phoenix,AZ,85032,33.6273791275,-112.012264553,4.5,80,1,Polish;Delis;Restaurants;Sandwiches
166,GKg7N9i7djbigZ5fDj2DXw,13,0,5.785714285714286,1304,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,435,7.0,7.0,7.0,7.0,7.0,5.5,0.0,Yes,Sandwiches,"""Best of Philly""",,"""2818 N Central Ave""",Phoenix,AZ,85004,33.479486699999995,-112.0740801,4.0,100,1,Cheesesteaks;Sandwiches;Restaurants
167,ewvBhAgfJi43aZmWCd3Zag,2,0,9.428571428571429,1906,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,992,10.0,10.0,10.0,10.0,10.0,8.0,8.0,Yes,Bar,"""Bicycle Nomad""",,"""828 N 2nd St""",Phoenix,AZ,85004,33.4573951,-112.07154129999999,4.5,22,1,Food;Kombucha;Sporting Goods;Coffee & Tea;Juice Bars & Smoothies;Shopping;Bikes;Donuts
168,NCc227GObIORVxUXs-KWvw,5,0,15.0,2186,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1511,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Pizza,"""Big Daddy's Sports Lounge""",,"""10618 N Cave Creek Rd""",Phoenix,AZ,85020,33.5830475,-112.0516987,4.0,52,1,Pizza;Sports Bars;Bars;Restaurants;Nightlife
169,UW0ZvqEj7laMZVHjcwwc1w,13,0,0.0,67,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Sandwiches,"""Big Dawgs""",,"""401 E Jefferson St""",Phoenix,AZ,85004,33.445362599999996,-112.06749609999999,2.5,6,1,Restaurants;Hot Dogs;Sandwiches;Salad
170,gE07l6v5mp5TPM4awcm5Xg,2,0,0.0,1211,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,full_bar,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Bar,"""Big Guy's Sports Grill""",,"""4601 E Bell Rd""",Phoenix,AZ,85032,33.640060399999996,-111.9823835,4.0,50,0,Nightlife;American (Traditional);Bars;Sports Bars;Restaurants
171,w3JBz9gLbZ0CKWQM07nONw,2,0,15.285714285714286,710,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,2287,15.0,15.0,15.0,15.0,16.0,16.0,15.0,Yes,Bar,"""Bill Johnson's Big Apple Restaurants""",,"""3757 E Van Buren St""",Phoenix,AZ,85008,33.4506964,-112.00005230000001,3.0,95,0,Steakhouses;Restaurants;Barbeque
172,X1-AbThDu9tmijcGnsi8Ug,2,0,3.2857142857142856,1387,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,169,0.0,0.0,5.0,5.0,5.0,5.0,3.0,Yes,Bar,"""Binkley's Restaurant""",,"""2320 E Osborn Rd""",Phoenix,AZ,85016,33.4878196716,-112.03129577600001,5.0,30,1,Bars;American (New);Restaurants;Nightlife
173,xAg2w4pxJURbB2edAg2wMQ,1,0,10.857142857142858,1963,N/a,N/a,N/a,N/a,0,0,0,0,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,34,10.5,10.5,10.5,10.5,11.0,12.0,11.0,Yes,Other,"""Bink's Midtown""",,"""2320 E Osborn Rd""",Phoenix,AZ,85016,33.4877814299,-112.031467529,4.0,248,0,American (New);Restaurants
174,oi6mahpAmEuikfihFVDmCw,4,0,7.857142857142857,1703,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,335,7.0,7.0,7.0,7.0,13.0,7.0,7.0,Yes,Burger,"""Biscuits""",,"""4623 E Elliott Rd""",Phoenix,AZ,85044,33.3483620084,-111.98388581399999,4.0,233,1,Burgers;Breakfast & Brunch;Restaurants;American (Traditional)
175,y71Xmo4Bs5QLNv_6zFl98A,1,0,10.071428571428571,574,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,75,12.5,12.5,12.5,12.5,12.5,4.0,4.0,Yes,Other,"""Bistro 202""",,"""202 N Central Ave""",Phoenix,AZ,85004,33.4504587,-112.0740771,3.0,6,0,American (Traditional);Restaurants
176,BxwUDCVbBH0supUQ1wNslw,1,0,12.5,736,N/a,N/a,N/a,N/a,0,0,0,0,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,28,7.5,14.5,14.5,14.5,14.5,14.5,7.5,Yes,Other,"""Bistro 24""",,"""The Ritz-Carlton, 2401 E Camelback Rd""",Phoenix,AZ,85016,33.508711,-112.02943,4.0,40,0,American (New);Restaurants
177,saclk7OIubl0zzcXm3xlSg,15,0,0.0,1702,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Coffee,"""Bite Cafe & Bakery""",,"""1107 E Bell Rd, Ste 16""",Phoenix,AZ,85022,33.639493,-112.057685,4.5,3,0,Coffee & Tea;Bakeries;Food
178,KBN8wcnBr9KRB4TPa0unsQ,1,0,8.0,2024,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1060,0.0,10.0,10.0,10.0,11.0,11.0,4.0,Yes,Other,"""Black Forest Haus""",,"""4900 E Indian School Rd""",Phoenix,AZ,85018,33.495018,-111.975898,3.0,17,0,German;Restaurants
179,OVjBHE9Ic1vNuFJ6oXRq0Q,1,0,0.0,853,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,Other,"""Black Forest Mill""",,"""4900 E Indian School Rd""",Phoenix,AZ,85018,33.495018,-111.975898,3.5,36,0,Restaurants;German
180,qnn9E-e9orYf_wK37yLTYw,0,0,10.285714285714286,2141,N/a,N/a,N/a,N/a,0,0,1,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1959,10.0,10.0,10.0,10.0,11.0,11.0,10.0,Yes,Mexican,"""Blanco Tacos + Tequila""",,"""2502 E Camelback Rd""",Phoenix,AZ,85016,33.5104561083,-112.02838929200001,4.0,422,1,Restaurants;Mexican;Vegetarian
181,I3STZd5iAvUL9MNLF_DUug,0,0,12.0,1900,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1318,10.0,10.0,10.0,10.0,17.0,17.0,10.0,Yes,Mexican,"""Blanco Tacos And Tequila""",,"""3400 E Sky Harbor Blvd, Terminal 4""",Phoenix,AZ,85034,33.437068415300004,-111.999121635,3.5,356,1,Mexican;Restaurants
182,ptWNY_h088kmKhsL-gaOEg,5,0,11.5,1446,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1498,11.5,11.5,11.5,11.5,11.5,11.5,11.5,Yes,Pizza,"""Blaze Fast Fire'd Pizza""",,"""950 E Bell Rd, Ste 190""",Phoenix,AZ,85022,33.641031,-112.059802,4.0,96,1,Pizza;Restaurants;Fast Food;Salad
183,blGpsdNSyzIjfzLYILuZmQ,5,0,11.0,157,N/a,N/a,N/a,N/a,0,0,0,1,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,690,11.0,11.0,11.0,11.0,11.0,11.0,11.0,Yes,Pizza,"""Blaze Fast-Fire'd Pizza""",,"""5120 N Central Ave""",Phoenix,AZ,85012,33.511946,-112.074146,3.0,69,1,Fast Food;Pizza;Restaurants;Salad
184,F77NC8-iYUv7OI8SFWF_gQ,2,0,15.0,1719,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,full_bar,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,243,15.0,15.0,15.0,15.0,15.0,15.0,15.0,Yes,Bar,"""Bleachers Sports Grill""",,"""15410 S Mountain Pkwy""",Phoenix,AZ,85044,33.3067391,-111.99836709999998,3.5,49,1,Bars;Sports Bars;Nightlife
185,A5BiIK444PBb6FMOIxeEVg,13,0,8.214285714285714,1998,N/a,N/a,N/a,N/a,0,0,0,0,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,1803,11.5,11.5,11.5,11.5,11.5,0.0,0.0,Yes,Sandwiches,"""Blimpie""",,"""1024 E Buckeye Rd""",Phoenix,AZ,85034,33.4374586,-112.05937709999999,1.5,5,0,Restaurants;Food;Event Planning & Services;Caterers;Delis;Sandwiches
