,name,Chain,project_category,num_category,business_id,postal_code,hours_avg
1329,Nothing Bundt Cakes,0,Bakery,17,xlz4aHKAPT_jHMIUpxXmUg,85018,9.142857142857142
1330,Nu Towne Saloon,0,Bar,2,Zrcq-z36hoxiP9-6qPNgHA,85008,0.0
1331,Nutrition 51,0,Coffee,15,7CVoVNkEAremQ7JTjx_02A,85032,0.0
1332,NY Bagels and Deli,0,Breakfast,3,5o6qOFzZ4NrJ6bJ39ohCtA,85027,7.142857142857143
1333,Nypd Pizza,0,Pizza,5,5KAy9aeb4z2hSrPcMg3K0g,85034,0.0
1334,O Bar & Grill,0,Bar,2,Vq36oaAd0wljJtRj8cgU3w,85016,12.0
1335,O to Go Coffee Bar,0,Breakfast,3,ehPtiTNRxZYCv0wjAWMXew,85012,8.0
1336,O.H.S.O. Brewery Sky Harbor,0,Other,1,QTF2Vgd_I1uuS5398qdkQQ,85034,20.714285714285715
1337,Oakville Grocery,0,Other,1,SRI-Nv1D0reNJayNntaXYw,85004,0.0
1338,Oasis Raspados,0,Mexican,0,5UCUIK-O6m7tSpi02B6F5g,85032,9.0
1339,Oaxaca Restaurant,0,Mexican,0,4P6hZh7aieaZJXShzP3JQg,85020,0.0
1340,Oaxaca Sky Harbor,0,Mexican,0,v44bpuCu4vM4AmD0_2K1QQ,85034,0.0
1341,Ocean Poke Co,0,Other,1,EhplcymNbSX5TvPgGilL7Q,85018,10.285714285714286
1342,Ocotillo,0,Mexican,0,ElWzx5_fU8S2G45OnM-HpA,85012,10.642857142857142
1343,Ocotillo Sun,0,Bar,2,dMnaB67cC4AIWtQvnbYjTQ,85034,0.0
1344,Odelay Bagel,0,Coffee,15,yTTEhnUOirRjGjxkObQTVw,85044,10.714285714285714
1345,OHSO Brewery - Paradise Valley,0,Burger,4,042IHd5KjHiMuBtGtugO_g,85028,14.0
1346,OHSO Brewery- Arcadia,0,Breakfast,3,mnwRtuVQEsIUomBchu0gwg,85018,14.214285714285714
1347,Okra Cookhouse & Cocktails,0,Italian,8,AueEbb9kao4lt6CYt06hqw,85014,6.428571428571429
1348,Old Heidelberg German Bakery,0,Bakery,17,AzYkEcENi7I1DsR2iushEg,85016,5.928571428571429
1349,Old World Brewery,0,Bar,2,xAX1G5JpxU146-N7ZHraqg,85027,5.285714285714286
1350,Olive & Ivy,0,Breakfast,3,48FexP3dPCIKi144-kYHGQ,85034,0.0
1351,Olive Tree Market & Grill,0,Coffee,15,OfLdWSqZ4HM_-B5khUtS8w,85027,9.857142857142858
1352,Oliver's Sophisticated Bean,0,Coffee,15,dja9beNvdd_SmXxn8At5aQ,85004,13.0
1353,Olives Mediterranean Grill,0,Vegetarian,7,ksZfCKQHYdCu0e8KbMuBDg,85032,10.142857142857142
1354,Olympic Flame,0,Other,1,kxlBJj6zXKeWJPq4FqyIUA,85018,0.0
1355,Olympic Gyros,0,Other,1,RCPHBbYAXRghejIdSVW4Rw,85016,9.214285714285714
1356,OM Indian Bistro,0,Indian,18,MJlq5AuCkRjz31sKspxp1g,85027,5.714285714285714
1357,Omaha Steakhouse,0,Coffee,15,Bm-xgK5r4pCGcC1xZCvixg,85016,0.0
1358,Omoide Sushi & Noodle Bar,0,Bar,2,NM3iiGNrwoyNKWXiRT-nKA,85004,9.428571428571429
1359,On The Border Mexican Grill & Cantina,0,Mexican,0,GqGVAE3kbEW46FU1LydVUg,85044,12.5
1360,On The Grill,0,Other,1,QkTnoDfl7-cLQEAW9TqMQQ,85018,10.0
1361,One Coffee Co,0,Coffee,15,eDHI182_jkKnJSFDjUlK-g,85004,9.285714285714286
1362,One Eighty Q,0,Bar,2,y_aqDIAW9Nv0E7OI8tnPZQ,85020,0.0
1363,One Stop Nutrition,0,Bar,2,i57pboNTvHTaIyKOx2p-9Q,85032,9.428571428571429
1364,One Stop Nutrition,0,Bar,2,6WQQF4j_ISvLbU07nxX4_g,85044,12.142857142857142
1365,One Stop Nutrition,0,Bar,2,0lSeS_GwMP6x57_Eu2pkfw,85018,12.285714285714286
1366,One Stop Nutrition,0,Bar,2,CE_j157x1tDRxMwnM_7qlg,85022,13.0
1367,Ono Hawaiian BBQ,0,Bar,2,70umoFq_Wa24Nr78UOsilQ,85018,10.142857142857142
1368,Orange Leaf Frozen Yogurt,0,Ice Cream,12,ndZKdqywuXD7mOm60URmEw,85032,0.0
1369,Orange Leaf Frozen Yogurt,0,Ice Cream,12,6fTdlEv1t81gsMlqOg99Cg,85032,0.0
1370,Orange Leaf Frozen Yogurt,0,Ice Cream,12,bIV_3C8_deLgAxulAH0RhA,85044,11.142857142857142
1371,Oregano's Pizza Bistro,0,Pizza,5,dUffgo9Lh_Vk9TLuFR5ywg,85014,11.0
1372,Oregano's Pizza Bistro,0,Pizza,5,fbLYRHIZAt3q839whhaBUg,85032,11.0
1373,Oriental Express,0,Chinese,9,r9x6Pvgh7SH7TInybHtl0A,85027,0.0
1374,Original Breakfast House,0,Burger,4,E4JyAzB5_2quptwtemyhYA,85032,7.5
1375,Original ChopShop,0,Breakfast,3,52glsmQhUatwEZ_5vvWMQQ,85028,13.857142857142858
1376,Original Gravity,0,Burger,4,mhMhYsmJB4t0-ok1ABvNBg,85014,9.428571428571429
1377,Osaka Japan,0,Japanese,22,BzChPcJYsg1guEhyDMgVxg,85032,0.0
1378,Oscar Taylor's,0,Burger,4,Z4BcYjHzz9qXCmhxT6k6nA,85016,8.857142857142858
1379,Otro Cafe,0,Mexican,0,zJGtD3y-pAIGNId4codEEg,85014,13.714285714285714
1380,Our Gang Sports Saloon & Grill,0,Other,1,hnCd1VSLYdb2-eHO7iB9xQ,85020,14.714285714285714
1381,Our Place,0,Bar,2,F8KqiFInqBTIG1lBuaB-Ew,85029,16.0
1382,Outback Steakhouse,0,Coffee,15,wfxmuA7LbKZKVLV58EiWBw,85032,10.785714285714286
1383,Outrageous Olive Oils & Vinegars,0,Other,1,dcn63lRC9QWO9cXZyiFBqQ,85032,9.428571428571429
1384,Oven Fresh Challah,0,Bakery,17,zGGk1Urh7YxMtUry3z43Iw,85016,0.0
1385,Over Easy,0,Breakfast,3,8R_oemw4rNjJL6sd40O_oQ,85018,7.5
1386,Over Easy,0,Breakfast,3,V6ncIv5oqZK6_b_O77W1NA,85016,8.0
1387,Over Under Sports Grill,0,Bar,2,d_z8xew4Le3l9nc832rDpg,85032,15.0
1388,Ox Sports Bar,0,Bar,2,zJd73MwVAoPILBIJUevIHA,85018,0.0
1389,Pacific Gardens,0,Japanese,22,H2RgkjPs3W-CxbyygCJJew,85044,6.071428571428571
1390,Padre's Modern Mexican Cuisine,0,Mexican,0,GpX1PmgplBrG_DLiJVDC-g,85014,9.428571428571429
1391,Pak Afghan Halal Restaurant & Catering,0,Indian,18,_nmOWqgx_KdLrj5pehDQmg,85008,9.357142857142858
1392,Palabra Coffee,0,Coffee,15,OwMvIRdt3OVzuiQdaT-dbQ,85004,0.0
1393,Palazzo,0,Bar,2,Et8ugiOsV-4-bdo3DXZPgw,85004,0.0
1394,Pallets Food and Bar,0,Chinese,9,ESinwiCgoJNG-tMWxVQhqQ,85004,7.428571428571429
1395,Palms Restaurant and Market,0,Other,1,ee5Y3CUhsgCwQIEgXOOixg,85032,6.857142857142857
1396,Pan Y Pasteleria San Sebastian,0,Mexican,0,9EkpAzQGQuIguaV12Zxn-A,85020,0.0
1397,Panaderia Y Tortilleria,0,Mexican,0,l683preTG0GIk9XMaHAUNA,85008,0.0
1398,Pancho's Mexican Buffet,0,Mexican,0,X6cRW_TVuYhhHx8eaIk8Sw,85014,0.0
1399,Panda Express,1,Chinese,9,1F4T9e6bRFwL11wnNxW4Ng,85018,12.5
1400,Panda Express,1,Chinese,9,7wgNlcLTfQq8CHBob7AGHg,85032,11.5
1401,Panda Express,1,Chinese,9,LpdW1vh1AVm5QznEL5j03g,85014,12.142857142857142
1402,Panda Express,1,Chinese,9,n1S7XnZfCCDIWlMZ8yUvEw,85027,11.571428571428571
1403,Panda Express,1,Chinese,9,caBiQN3OwW4P3hfUFm2vQw,85022,11.928571428571429
1404,Panda Express,1,Chinese,9,4NfjvMzUG5rbkxtPg-8pkw,85020,12.285714285714286
1405,Panda Express,1,Chinese,9,wZ3MABp8WcSHfZrlEQa5dw,85028,11.071428571428571
1406,Panda Express,1,Chinese,9,ej45GszF63f15OmzDaKfZQ,85032,10.428571428571429
1407,Panda Express,1,Chinese,9,ygKRVzf8aOwqh78pbuRBgg,85034,16.5
1408,Panda Garden,0,Chinese,9,dHTGzM4_3kKEiQvab9mi9A,85044,9.428571428571429
1409,Pane Bianco,0,Pizza,5,lgWB0yGXpZvupYREWxtV7g,85012,6.571428571428571
1410,Panera Bread,0,Sandwiches,13,TT68Q6iHmIe3zdETNKRC6A,85012,14.714285714285714
1411,Panera Bread,0,Sandwiches,13,BQHbrLQVB6l1GqX93JIQ2w,85020,14.714285714285714
1412,Panera Bread,0,Sandwiches,13,Iyoew2PXUR9vM_atU9iqDw,85032,15.0
1413,Panera Bread,0,Sandwiches,13,RE4QDOrYgLYsj2TgygjyyA,85016,14.0
1414,Panera Bread,0,Sandwiches,13,oL-TGyXWfpgr2YR0uTc0Zg,85034,0.0
1415,Panera Bread,0,Sandwiches,13,lsTDUrYbsLHrEEkwOEZanA,85022,15.285714285714286
1416,Panini Cafe & Bakery,0,Bakery,17,JOGxap8yWFhyvai88YVezg,85020,7.285714285714286
1417,Papa Chevo's Taco Shop,0,Mexican,0,JlNeaOymdVbE6_bubqjohg,85044,16.571428571428573
1418,Papa Christo's,0,Pizza,5,Tl7V8AztDY8s6Jr8yJNKcw,85004,8.5
1419,Papa John's Pizza,1,Pizza,5,iGvnkEz2efD9q-Z7ZcasWQ,85016,0.0
1420,Papa John's Pizza,1,Pizza,5,DQDeGKxYVOwwaqN6Jh2HZw,85032,0.0
1421,Papa John's Pizza,1,Pizza,5,BNLFEPZTyhNObVzXsTT0iw,85044,0.0
1422,Papa John's Pizza,1,Pizza,5,VLcKamUwc65ETV_FIsfr9Q,85020,12.785714285714286
1423,Papa John's Pizza,1,Pizza,5,wonQ-ZsUKzCMF9Er3uGF8A,85032,0.0
1424,Papa John's Pizza,1,Pizza,5,dRb2Xq8jorJV6tDCgmaQUg,85022,0.0
1425,Papa John's Pizza,1,Pizza,5,e9QjTA0wa0s6UvLPTnu4cw,85022,13.785714285714286
1426,Papa John's Pizza,1,Pizza,5,urgviU4CGLGVLKTahwuzVg,85018,11.5
1427,Papa Murphy's,0,Pizza,5,2_jWcWOew5DA6wR7_eH36Q,85016,9.285714285714286
1428,Pappadeaux Seafood Kitchen,0,Other,1,whAwdYVty-jSNRhrYT2zHA,85029,11.285714285714286
1429,Pappy's Sports Bar & Grill,0,Bar,2,YVqVrgl-xSWYEnk1ohgr3g,85029,15.0
1430,Paquime- Street Food of Mexico,0,Mexican,0,KMxOoHyRKP74PgosuRkkdg,85020,13.0
1431,Paradies Shops,0,Other,1,X4MKwWxoXczOyU7yAQ7GMw,85034,0.0
1432,Paradise Bakery,0,Breakfast,3,NSKiLZls0KbA_MxY-wIc-Q,85004,0.0
1433,Paradise Bakery,0,Sandwiches,13,nDSNoz5PBwn0djGqrppj2g,85004,0.0
1434,Paradise Bakery,0,Coffee,15,B9E9X8mm_k2Ry-lHx9wEDw,85028,14.857142857142858
1435,Paradise Bakery,0,Bakery,17,ATpYld8anPooG-j2_EU-5Q,85032,13.428571428571429
1436,Paradise Bakery & Cafe,0,Bar,2,__aKnGBedQ51_hEc3D9ARw,85016,15.0
1437,Paradise Bakery & Cafe,0,Breakfast,3,ux6FCssPmLx5LrWzTHvxWg,85034,0.0
1438,Paradise Bakery & Cafe,0,Sandwiches,13,XbHi0EQ7hckNV2K_6jutrA,85032,0.0
1439,Paradise Bakery & Cafe,0,Coffee,15,ycAmQ9kRi5iB9OyJONacBQ,85034,0.0
1440,Paradise Bakery & Cafe,0,Coffee,15,FUfhU3aUnzTycLjRvImZBg,85034,0.0
1441,Paradise Bakery and Cafe,0,Breakfast,3,BUcyHikUyo4U12-3RvDKlg,85022,14.571428571428571
1442,Paradise Juice,0,Bar,2,9p0jhBSwTPXyUbaZe_1bTA,85028,11.571428571428571
1443,Paradise Lounge,0,Bar,2,HFikJM7Dhksg-5FpxdxPuQ,85032,12.0
1444,Paradise Melts,0,Sandwiches,13,DuI8BlpnRRwsmmVMt7Yiww,85018,17.0
1445,Paradise Valley Burger Company,0,Burger,4,7m1Oa1VYV98UUuo_6i0EZg,85032,9.285714285714286
1446,Paradise Valley Pizza Company,0,Pizza,5,9umA26_aWjEuVe4QW7axtw,85032,10.0
1447,Park Central Deli,0,Burger,4,DvY_J2gFxudK9HC8kjI3NA,85012,5.142857142857143
1448,Pasta and Sugo,0,Italian,8,oWboXKe_xk6Vcr2gBEuxuw,85018,5.571428571428571
1449,Pasta Pomodoro,0,Italian,8,wgN6K4bQh1c_TNDkJ4BbcA,85032,0.0
1450,PastaBAR,0,Italian,8,xsFeeqZS6PoVvwseEefzEw,85004,0.0
1451,Pastries N Chaat,0,Indian,18,g9gAuOEXBbWnLlu2uOftwA,85032,4.785714285714286
1452,Pat Murphy's,0,Bar,2,NB50l6eae-PtSXqdXVk6kg,85018,0.0
1453,Pat's Pizza Plus,0,Pizza,5,_MHUEErH3KW_KvVSOjyYhg,85020,10.142857142857142
1454,Paws Plus Dog Day Care,0,Pizza,5,R83kD9NnaSjb9j3TrrZfOA,85044,7.571428571428571
1455,Paz Cantina,0,Mexican,0,3qlqzQrwh8hjBltlgFgsJQ,85004,14.428571428571429
1456,Paz Cantina,0,Mexican,0,F2L2f-ITjnHlqKRFQVFsVg,85004,12.714285714285714
1457,Paz Cantina Food Truck,0,Mexican,0,BC2ZUxbSmQV6LZMS2rhw-g,85004,0.0
1458,Peets Coffee And Tea,1,Coffee,15,1e6Xtmd4BetTnsoRCK3J5g,85034,17.0
1459,Peet's Coffee and Tea,1,Coffee,15,twJ3I6X_KFpMT7mVjtknsw,85008,0.0
1460,Pei Wei,0,Other,1,VRhFa6FzRUaPSayVfdLs4Q,85034,0.0
1461,Pei Wei,0,Chinese,9,ecn5dq7bFA6wCeeNnXxSzw,85020,10.785714285714286
1462,Pei Wei,0,Japanese,22,WzrMNz9eUF78RgZGDTS8xg,85018,10.642857142857142
1463,Pei Wei Asian Diner,0,Chinese,9,3nzK3K-Dfo1L6mpB8FTKkw,85034,0.0
1464,Pepe El Toro Mexican Food,0,Mexican,0,IUKQ4IUooZQWRhSQdGQI5Q,85020,0.0
1465,Persian King,0,Indian,18,Oh_mShbdmaoRX8iZVdE0vw,85032,10.857142857142858
1466,Personal Touch Catering,0,Other,1,DIvqWWQr8yBi_s6f_lDURA,85034,19.0
1467,Peter Piper Pizza,0,Pizza,5,CgCp4FAVXFnEuDavxicrfQ,85044,11.428571428571429
1468,Peter Piper Pizza,0,Pizza,5,c-XMctLK6QAy1NjLSkcLRA,85032,0.0
1469,Peter Piper Pizza,0,Pizza,5,IvovJ3sfYrjHKH_hS5XrNA,85022,11.428571428571429
1470,Peter Piper Pizza,0,Pizza,5,H45fQ69_8DpWz-yB9oPhhw,85018,11.428571428571429
1471,Petes Fish & Chips,0,Seafood,14,_MeGxn_23d51eOyk-0XuHg,85034,0.0
1472,Pete's Fish & Chips,0,Seafood,14,vh3ymzbLEkqPHw0-IouMEw,85008,0.0
1473,Pete's Fish And Chips,0,Seafood,14,itNoMqRVItV-1gR8zS-uaQ,85018,13.285714285714286
1474,Phil the Grill,0,Deli,16,QOY3Tpm_-7-8px8jqibz4A,85034,5.142857142857143
1475,Philly's Sports Grill,0,Bar,2,iQAwmfMPmOaCr5aeahV1ug,85044,15.0
1476,Philthy Phil's,0,Bar,2,VxaCuwGg0IxGF7bsk8b4EA,85016,14.0
1477,Pho A.V,0,Vietnamese,23,i3MWkfRgwqPYMKyL9Mk_Pg,85032,9.857142857142858
1478,Pho House,0,Vietnamese,23,o0Sf-45xsWv3odbEC1XMbg,85008,7.5
1479,Pho Lee,0,Chinese,9,yy27y9vFs2-W7jigzAky0g,85027,11.285714285714286
1480,Phoenix All-stars Sports Bar & Grill,0,Bar,2,9JTkh1D7u9fRBohglQRL0w,85034,15.0
1481,Phoenix Blue Fin,0,Bar,2,oMBNvB6tHlwW3UwGBYqljw,85004,5.714285714285714
1482,Phoenix City Grille,0,Breakfast,3,5Ktv5ZmJI0CN4L0KxDWJvw,85016,10.857142857142858
1483,Phoenix Greyhound Park,0,Other,1,frhhyWjSCYJFAy-waxWdPw,85034,0.0
1484,Phoenix House Of Pizza And Subs,0,Pizza,5,yBfNLAYCaPE4QlejNCWrDg,85008,4.285714285714286
1485,Phoenix Produce Company,0,Other,1,6a7ulS_jjmwkYOHW_-3BFA,85004,6.857142857142857
1486,Phoenix Public Market,0,Bar,2,_guNmxJd4Ep6S3pBZdAjGA,85004,13.571428571428571
1487,Phoenix Public Market Cafe,0,Breakfast,3,N5B7OBTyNGgwU_Y2fwNcyw,85004,15.0
1488,Phoenix Roadhouse Diner 66,0,Bar,2,kngIF45nfGkNdoFEbFdZ-A,85034,0.0
1489,Phoenix Wine Parties,0,Bar,2,liV3Ka7IdUVvPC92wjUrUw,85018,11.0
1490,PHX Night Club,0,Bar,2,yMF2JD14qCTg1a9mmNL23Q,85004,0.0
1491,Phx Sports Grill,0,Bar,2,StzNuzqg25fLRWIzvpwaJA,85014,9.428571428571429
1492,PHX Vegan Food Festival,0,Vegetarian,7,dk4Pp6kCZ-17Rf4A5n6dIQ,85004,0.0
1493,Picazzo's Healthy Italian Kitchen,0,Pizza,5,Kykw3ho8wHtLV6gr9qbWTg,85032,10.285714285714286
1494,Pick Up Stix,0,Chinese,9,yzfp-WYIfcwRwcuMc6Uelw,85022,0.0
1495,Pick Up Stix,0,Chinese,9,hKFF8inOc_bK0P7bZBv37g,85028,0.0
1496,Pick Up Stix,0,Chinese,9,cRCYeQOWjveBc0-SHwXCPg,85016,0.0
1497,Pieology Pizzeria,0,Pizza,5,WWWufR135GEXKynwYjLdGg,85022,10.571428571428571
1498,PikFly,0,Deli,16,atqk5izgQJYRCLIb5SEqbg,85004,14.142857142857142
1499,Pink Lotus Express,0,Chinese,9,SaTA8vxwlX-IYKRRRQbxFw,85027,8.0
1500,Pink Pepper Thai Cuisine,0,Thai,19,KdBFybvUi0P6wPvustHB-w,85022,0.0
1501,Pink Rhino Cabaret,0,Bar,2,B-Xud89SnMAv68ng90BG4g,85008,15.428571428571429
1502,Pinky's Cafe,0,Diner,10,4jBn52rNf9CG3uHbFEFaVg,85022,0.0
1503,Pinoy's Coffee and Boba,0,Bar,2,y_Paq1wErnU7kEUdgtyKMw,85032,11.428571428571429
1504,Pita Bistro,0,Bar,2,ABDFv4oIBA72UkNwVI_uBw,85012,7.428571428571429
1505,Pita Jungle,0,Vegetarian,7,3x45Q9c5G6VBicedNKrXxQ,85044,11.642857142857142
1506,Pita Jungle,0,Vegetarian,7,BgthHqiXot2s4Sd_xcI6DQ,85018,11.5
1507,Pita Jungle,0,Vegetarian,7,s0UcfGpvOwoGERpvMGSi8w,85014,11.5
1508,Pita Pit,0,Sandwiches,13,AOuutv1P01CW07qmzpj9vA,85044,9.0
1509,Pitic Restaurant,0,Mexican,0,SgPfkKWoG-23WMWQCT8ymg,85034,13.571428571428571
1510,Pittsburgh Pizza Company,0,Pizza,5,PvAOQjUxoWlWqNbiO2tthQ,85022,9.5
1511,Pizza & Krispy Krunchy Chicken,0,Pizza,5,_yxPEM0oxih1H0SoHJ-k5w,85008,11.714285714285714
1512,Pizza Divino,0,Pizza,5,niqIaJy9UXu-DS7BIUvUoA,85029,11.0
1513,Pizza Fresh,0,Pizza,5,YEVN6-6z7PL5cDeWx9I8OQ,85022,9.285714285714286
1514,Pizza Heaven Bistro,0,Pizza,5,7eQoxWr9RzyCB9IFvqHUPA,85014,10.714285714285714
1515,Pizza Hut,1,Pizza,5,uUIYh3iKyYKzbhl7ORYxVA,85028,12.785714285714286
1516,Pizza Hut,1,Pizza,5,yNF9FqGJIJGqKmQfYALr_Q,85016,0.0
1517,Pizza Hut,1,Pizza,5,_LNVUUb8bTvOxfUNABf0xA,85044,0.0
1518,Pizza Hut,1,Pizza,5,VMXqRzR3-SSVDVcP6VY4ag,85022,14.285714285714286
1519,Pizza Hut,1,Pizza,5,sCGN3Wfhhrzika8FadZ3QA,85027,0.0
1520,Pizza Hut,1,Pizza,5,5pObrGpv1Is5WLDeOFSDIQ,85004,14.285714285714286
1521,Pizza Hut,1,Pizza,5,6kZ5oQALI1NsP-y6H3cKWQ,85029,14.285714285714286
1522,Pizza Hut,1,Pizza,5,uO7KbFyiMhhgFJNEDX_new,85018,14.285714285714286
1523,Pizza Hut,1,Pizza,5,JPjckeTpc-Y4dXEPS17JiA,85028,0.0
1524,Pizza Hut,1,Pizza,5,9yH1SL2paauMMuxHnV6cBA,85032,0.0
1525,Pizza Hut,1,Pizza,5,TqFqZBdad2N0Kgf-NRKL9g,85022,0.0
1526,Pizza Italia,0,Pizza,5,wwjkBRfPIzyP9pvi94cH8A,85032,6.0
1527,Pizza on 40th,0,Pizza,5,83cVpTJNyzv9lJ20vzBgdg,85018,11.285714285714286
1528,Pizza People Food Truck,0,Pizza,5,scoJNOqcw2peNlO31UYTaA,85004,0.0
1529,Pizza People Pub,0,Burger,4,_JZ7hXqOZ_MngjPWFgER0w,85004,11.142857142857142
1530,Pizzeria Bianco,0,Pizza,5,cs1qJvnWUg_f8g020z_3PQ,85016,10.285714285714286
1531,Pizzeria Bianco,0,Pizza,5,pSQFynH1VxkfSmehRXlZWw,85004,9.571428571428571
1532,Pizzeria Uno,0,Pizza,5,VfaxW4igH57KHsIHR-W7Nw,85004,0.0
1533,Plaza Cafe & Grill,0,Breakfast,3,hZgxNlArGoN0mWZvfCQWvA,85012,6.428571428571429
1534,Plazma,0,Bar,2,B4t9umS5dCUrfTfrdf15Kg,85014,0.0
1535,Pocho's,0,Burger,4,D7-T6DRpjApGNBQZ3Hq-fQ,85008,10.0
1536,Poke Bar,0,Japanese,22,aNoJLiE3RGalv0WZU3jpZA,85027,10.0
1537,Poki Bar Central,0,Bar,2,0kD9yJIB2cmvOh8-WbcO_w,85016,9.928571428571429
1538,Pok-U,0,Bar,2,aNCLPEsrgB_gGwULOpYpqw,85034,9.285714285714286
1539,Polish Goodies,0,Other,1,f1KTr8efZfDUZcxG32kKIw,85020,5.857142857142857
1540,Pollo Sabroso,0,FastFood,11,u3WKEGTyfRgxx-PDotWmaQ,85034,0.0
1541,Pomelo,0,Pizza,5,dThrFTK_bqo1woPvUgY70g,85020,10.714285714285714
1542,Pomeroy's,0,Bar,2,atzWErG0uIvjpAvXhjPOIg,85014,15.571428571428571
1543,Pomo Pizzeria - Phoenix,0,Pizza,5,pjpUOlJLlkIxBZ5BquA2PA,85004,4.571428571428571
1544,Pop The Soda Shop,0,Bar,2,XAILRNmf0p-P_KRqdc0S7w,85029,7.0
1545,Popeyes Louisiana Kitchen,0,FastFood,11,vVOoL5H8Fr-qlQv-_DdoMA,85020,16.0
1546,Popeyes Louisiana Kitchen,0,FastFood,11,M_AuwEJTLUEIejktqmDWlg,85016,16.0
1547,Pork on a Fork,0,Bar,2,orypdwCu2oSEJv3YNTSAhw,85016,9.857142857142858
1548,Port of Subs,0,Sandwiches,13,NihPkBRdA1AixuE_98tIrg,85012,10.142857142857142
1549,Port of Subs,0,Sandwiches,13,NAigH4SqnuuQip8lekq7GQ,85027,8.571428571428571
1550,Postino Arcadia,0,Italian,8,u-SJ5QUwrNquL9VnXwl8cg,85018,12.714285714285714
1551,Postino Central,0,Italian,8,FogTa-wmjhVnJCoTiaxvZA,85012,12.714285714285714
1552,Potbelly Sandwich Shop,1,Breakfast,3,5d8oCuD4TlaDjBGMnDD0HQ,85016,12.285714285714286
1553,Potbelly Sandwich Shop,1,Sandwiches,13,w-zZEx0WWguQApPmFN7PYQ,85029,9.857142857142858
1554,Potbelly Sandwich Shop,1,Sandwiches,13,CXAC3Pfo7jaEciXZ2Bjgow,85004,9.928571428571429
1555,Pour Masters Bar Service,0,Bar,2,D0pOQq__SzBet7MyZ7Zd7g,85027,6.428571428571429
1556,Pozoleria Mexican Food,0,Mexican,0,LV63vo4iBHIo7gjiz-Oqgg,85008,9.714285714285714
1557,Premium Burger,0,Burger,4,pVcaSUJ0IcHvwKwETawT5A,85032,10.428571428571429
1558,Press Coffee,0,Breakfast,3,09LYxY5D4GcKc0Tvs4K_gw,85004,12.142857142857142
1559,Press Coffee Food & Wine,0,Coffee,15,0-CXwwVL-u0tc0FOuSExWQ,85034,13.0
1560,Press Italian Street Food,0,Italian,8,vclxHtRUZja24QFmsXdKTg,85008,0.0
1561,Pronto Pizza,0,Pizza,5,5cFGfnrVgmK-jqQWlq1Xrg,85022,12.0
1562,ProteinHouse Phoenix,0,Bar,2,BCE_A21lEUEeEU9sKCjLmA,85016,14.0
1563,Province Urban Kitchen & Bar,0,Burger,4,06lCNuSrCnaU6eq0EV4PYg,85004,15.714285714285714
1564,Public House Garage,0,Bar,2,6AgvdkMHPvAGpxs7gdx38Q,85044,13.857142857142858
1565,Pueblo Viejo,0,Other,1,JL42sdCzD5WV_gkNWublxA,85032,0.0
1566,Pugzie's,0,Sandwiches,13,C1aGdueHoFXKcy-yaLoUWw,85016,0.0
1567,Pumphouse II,0,Bar,2,YuWCzdnHRihl0q6gfQtKTQ,85008,0.0
1568,Pure Sushi Colony,0,Bar,2,SIBaomIYVvsMU0GTuqX4vQ,85014,11.142857142857142
1569,Puro Gelato,0,Ice Cream,12,iX6t9oXOXbdyLUDcWLM9nQ,85032,0.0
1570,Qdoba Mexican Grill,0,Mexican,0,OFacUbdk0t-GJ83GQ83LOw,85012,9.428571428571429
1571,Qdoba Mexican Grill,0,Mexican,0,cbm9sq6Wis6T_WmbiFy8Ag,85020,0.0
1572,Qdoba Mexican Grill,0,Mexican,0,1ePxLE7eU4kRoags_ytAAg,85028,0.0
1573,Q-tsie,0,Other,1,TsfR-Gw1V6erD-8vsQ5ZIg,85008,10.0
1574,Queen Creek Olive Mill Marketplace,0,Other,1,raciFGOzIYTVUwt54iZH9g,85016,8.0
1575,Queen Creek Olive Mill Trattoria,0,Bar,2,j-6MgWWlotFZAQ23LZrTPQ,85016,6.571428571428571
1576,QuikTrip,0,Other,1,m_72eIu-gFJI8s17AJrsWQ,85016,0.0
1577,QuikTrip,0,Other,1,Sjvq8el5UkA0A60hh3NVUQ,85016,0.0
1578,QuikTrip,0,Other,1,LTzyf22IWvaZOsx0FGISRw,85032,0.0
1579,QuikTrip,0,Other,1,FrLWavzAYOzUEp5RPMG9Sw,85016,0.0
1580,Quiznos,1,Sandwiches,13,UNCGZu8sPnPdZSV9CaWMnw,85034,0.0
1581,Quiznos,1,Sandwiches,13,PUBa8BIIgkfhgE1aucXl3w,85029,0.0
1582,RA Sushi Bar Restaurant,0,Bar,2,wN2zNgEK-QizEA_NKAHj6Q,85044,13.285714285714286
1583,Rack Shack BBQ,0,Bar,2,r0byBoB7y_IH8uicEvyCqQ,85014,0.0
1584,Radish,0,Bar,2,aPSRMtV2V7MPXi6DU_UlRA,85004,9.857142857142858
1585,Rainbow Cactus Saloon,0,Bar,2,5gHXxYyqO2N7fxxhrvNCQQ,85032,11.571428571428571
1586,Rainbow Donuts,0,Bar,2,WxytQiQ5Cl1Gotk9cXeILg,85029,16.0
1587,Rainbow Donuts,0,Breakfast,3,48ka6XH8WWANuHwqL2mZUA,85020,7.0
1588,Rainbow Donuts Bakery and Cafe,0,Breakfast,3,wYGILr1x6erxRzWZIZDEvg,85027,10.0
1589,Rainbow Donuts Cafe and Deli,0,Breakfast,3,GLVahCssTKPBY_06LzUGQA,85032,13.0
